timestamp,S,Pd,Qd,Gs,Bs,Vm,Va
2020-01-14 00:00:00 PST,+22.007+0.2j,+22.007,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-14 01:00:00 PST,+21.42+0.2j,+21.42,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-14 02:00:00 PST,+21.226+0.2j,+21.226,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-14 03:00:00 PST,+21.193+0.2j,+21.193,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-14 04:00:00 PST,+21.366+0.2j,+21.366,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-14 05:00:00 PST,+22.221+0.2j,+22.221,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-14 06:00:00 PST,+23.5+0.2j,+23.5,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-14 07:00:00 PST,+25.004+0.2j,+25.004,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-14 08:00:00 PST,+25.904+0.2j,+25.904,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-14 09:00:00 PST,+25.923+0.2j,+25.923,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-14 10:00:00 PST,+25.79+0.2j,+25.79,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-14 11:00:00 PST,+25.226+0.2j,+25.226,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-14 12:00:00 PST,+24.837+0.2j,+24.837,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-14 13:00:00 PST,+24.888+0.2j,+24.888,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-14 14:00:00 PST,+24.286+0.2j,+24.286,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-14 15:00:00 PST,+24.222+0.2j,+24.222,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-14 16:00:00 PST,+24.585+0.2j,+24.585,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-14 17:00:00 PST,+25.445+0.2j,+25.445,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-14 18:00:00 PST,+26.856+0.2j,+26.856,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-14 19:00:00 PST,+27.192+0.2j,+27.192,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-14 20:00:00 PST,+26.84+0.2j,+26.84,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-14 21:00:00 PST,+26.204+0.2j,+26.204,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-14 22:00:00 PST,+25.206+0.2j,+25.206,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-14 23:00:00 PST,+23.909+0.2j,+23.909,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-15 00:00:00 PST,+22.804+0.2j,+22.804,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-15 01:00:00 PST,+22.123+0.2j,+22.123,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-15 02:00:00 PST,+21.988+0.2j,+21.988,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-15 03:00:00 PST,+22.008+0.2j,+22.008,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-15 04:00:00 PST,+22.372+0.2j,+22.372,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-15 05:00:00 PST,+23.206+0.2j,+23.206,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-15 06:00:00 PST,+24.668+0.2j,+24.668,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-15 07:00:00 PST,+26.245+0.2j,+26.245,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-15 08:00:00 PST,+27.024+0.2j,+27.024,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-15 09:00:00 PST,+26.663+0.2j,+26.663,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-15 10:00:00 PST,+26.251+0.2j,+26.251,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-15 11:00:00 PST,+25.912+0.2j,+25.912,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-15 12:00:00 PST,+25.88+0.2j,+25.88,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-15 13:00:00 PST,+25.779+0.2j,+25.779,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-15 14:00:00 PST,+25.707+0.2j,+25.707,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-15 15:00:00 PST,+25.736+0.2j,+25.736,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-15 16:00:00 PST,+25.902+0.2j,+25.902,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-15 17:00:00 PST,+26.615+0.2j,+26.615,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-15 18:00:00 PST,+27.266+0.2j,+27.266,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-15 19:00:00 PST,+27.238+0.2j,+27.238,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-15 20:00:00 PST,+26.776+0.2j,+26.776,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-15 21:00:00 PST,+25.973+0.2j,+25.973,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-15 22:00:00 PST,+24.811+0.2j,+24.811,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-15 23:00:00 PST,+23.384+0.2j,+23.384,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-16 00:00:00 PST,+22.181+0.2j,+22.181,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-16 01:00:00 PST,+21.518+0.2j,+21.518,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-16 02:00:00 PST,+21.256+0.2j,+21.256,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-16 03:00:00 PST,+21.276+0.2j,+21.276,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-16 04:00:00 PST,+21.459+0.2j,+21.459,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-16 05:00:00 PST,+22.104+0.2j,+22.104,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-16 06:00:00 PST,+23.513+0.2j,+23.513,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-16 07:00:00 PST,+25.117+0.2j,+25.117,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-16 08:00:00 PST,+25.911+0.2j,+25.911,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-16 09:00:00 PST,+25.973+0.2j,+25.973,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-16 10:00:00 PST,+25.703+0.2j,+25.703,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-16 11:00:00 PST,+25.387+0.2j,+25.387,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-16 12:00:00 PST,+24.996+0.2j,+24.996,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-16 13:00:00 PST,+24.785+0.2j,+24.785,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-16 14:00:00 PST,+24.371+0.2j,+24.371,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-16 15:00:00 PST,+23.993+0.2j,+23.993,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-16 16:00:00 PST,+23.87+0.2j,+23.87,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-16 17:00:00 PST,+24.577+0.2j,+24.577,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-16 18:00:00 PST,+26.008+0.2j,+26.008,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-16 19:00:00 PST,+26.405+0.2j,+26.405,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-16 20:00:00 PST,+26.059+0.2j,+26.059,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-16 21:00:00 PST,+25.582+0.2j,+25.582,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-16 22:00:00 PST,+24.788+0.2j,+24.788,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-16 23:00:00 PST,+23.545+0.2j,+23.545,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-17 00:00:00 PST,+22.544+0.2j,+22.544,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-17 01:00:00 PST,+21.894+0.2j,+21.894,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-17 02:00:00 PST,+21.737+0.2j,+21.737,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-17 03:00:00 PST,+21.685+0.2j,+21.685,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-17 04:00:00 PST,+21.907+0.2j,+21.907,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-17 05:00:00 PST,+22.542+0.2j,+22.542,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-17 06:00:00 PST,+23.852+0.2j,+23.852,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-17 07:00:00 PST,+25.287+0.2j,+25.287,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-17 08:00:00 PST,+26.198+0.2j,+26.198,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-17 09:00:00 PST,+26.522+0.2j,+26.522,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-17 10:00:00 PST,+26.408+0.2j,+26.408,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-17 11:00:00 PST,+25.788+0.2j,+25.788,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-17 12:00:00 PST,+25.307+0.2j,+25.307,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-17 13:00:00 PST,+24.785+0.2j,+24.785,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-17 14:00:00 PST,+24.592+0.2j,+24.592,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-17 15:00:00 PST,+24.392+0.2j,+24.392,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-17 16:00:00 PST,+24.708+0.2j,+24.708,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-17 17:00:00 PST,+25.227+0.2j,+25.227,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-17 18:00:00 PST,+25.81+0.2j,+25.81,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-17 19:00:00 PST,+25.653+0.2j,+25.653,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-17 20:00:00 PST,+25.193+0.2j,+25.193,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-17 21:00:00 PST,+24.535+0.2j,+24.535,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-17 22:00:00 PST,+23.72+0.2j,+23.72,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-17 23:00:00 PST,+22.72+0.2j,+22.72,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-18 00:00:00 PST,+21.9+0.2j,+21.9,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-18 01:00:00 PST,+21.15+0.2j,+21.15,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-18 02:00:00 PST,+20.766+0.2j,+20.766,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-18 03:00:00 PST,+20.659+0.2j,+20.659,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-18 04:00:00 PST,+20.632+0.2j,+20.632,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-18 05:00:00 PST,+20.979+0.2j,+20.979,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-18 06:00:00 PST,+21.581+0.2j,+21.581,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-18 07:00:00 PST,+22.562+0.2j,+22.562,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-18 08:00:00 PST,+23.427+0.2j,+23.427,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-18 09:00:00 PST,+24.184+0.2j,+24.184,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-18 10:00:00 PST,+24.525+0.2j,+24.525,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-18 11:00:00 PST,+24.562+0.2j,+24.562,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-18 12:00:00 PST,+24.368+0.2j,+24.368,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-18 13:00:00 PST,+24.01+0.2j,+24.01,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-18 14:00:00 PST,+23.548+0.2j,+23.548,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-18 15:00:00 PST,+23.199+0.2j,+23.199,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-18 16:00:00 PST,+23.149+0.2j,+23.149,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-18 17:00:00 PST,+23.56+0.2j,+23.56,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-18 18:00:00 PST,+24.18+0.2j,+24.18,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-18 19:00:00 PST,+24.065+0.2j,+24.065,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-18 20:00:00 PST,+23.628+0.2j,+23.628,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-18 21:00:00 PST,+23.069+0.2j,+23.069,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-18 22:00:00 PST,+22.519+0.2j,+22.519,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-18 23:00:00 PST,+21.68+0.2j,+21.68,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-19 00:00:00 PST,+20.859+0.2j,+20.859,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-19 01:00:00 PST,+20.195+0.2j,+20.195,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-19 02:00:00 PST,+19.858+0.2j,+19.858,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-19 03:00:00 PST,+19.612+0.2j,+19.612,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-19 04:00:00 PST,+19.632+0.2j,+19.632,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-19 05:00:00 PST,+19.873+0.2j,+19.873,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-19 06:00:00 PST,+20.352+0.2j,+20.352,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-19 07:00:00 PST,+21.082+0.2j,+21.082,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-19 08:00:00 PST,+22.011+0.2j,+22.011,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-19 09:00:00 PST,+22.743+0.2j,+22.743,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-19 10:00:00 PST,+22.816+0.2j,+22.816,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-19 11:00:00 PST,+22.566+0.2j,+22.566,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-19 12:00:00 PST,+22.291+0.2j,+22.291,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-19 13:00:00 PST,+21.75+0.2j,+21.75,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-19 14:00:00 PST,+21.303+0.2j,+21.303,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-19 15:00:00 PST,+21.129+0.2j,+21.129,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-19 16:00:00 PST,+21.345+0.2j,+21.345,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-19 17:00:00 PST,+22.026+0.2j,+22.026,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-19 18:00:00 PST,+23.06+0.2j,+23.06,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-19 19:00:00 PST,+23.206+0.2j,+23.206,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-19 20:00:00 PST,+23.121+0.2j,+23.121,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-19 21:00:00 PST,+22.744+0.2j,+22.744,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-19 22:00:00 PST,+22.166+0.2j,+22.166,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-19 23:00:00 PST,+21.283+0.2j,+21.283,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-20 00:00:00 PST,+20.41+0.2j,+20.41,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-20 01:00:00 PST,+19.83+0.2j,+19.83,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-20 02:00:00 PST,+19.569+0.2j,+19.569,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-20 03:00:00 PST,+19.558+0.2j,+19.558,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-20 04:00:00 PST,+19.818+0.2j,+19.818,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-20 05:00:00 PST,+20.466+0.2j,+20.466,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-20 06:00:00 PST,+21.468+0.2j,+21.468,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-20 07:00:00 PST,+22.538+0.2j,+22.538,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-20 08:00:00 PST,+23.419+0.2j,+23.419,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-20 09:00:00 PST,+23.826+0.2j,+23.826,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-20 10:00:00 PST,+24.057+0.2j,+24.057,+0.2,+5.2371e-322,+0,+1.045,-4.91868
2020-01-20 11:00:00 PST,+24.004+0.2j,+24.004,+0.2,+5.2371e-322,+0,+1.045,-4.91868
